key,path,notext
2VtyaE2eaAKWGyC6oeiMw7,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\Second-Order Wave Equation - Salih.pdf",
6sfSqfOwzCOm8IkOeQ2Cak,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\stanm101.pdf",True
27tdGh2mOkgwqeGKIECmG1,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\Strategic Competition in an Era of Artificial Intelligence - Horowitz et al.pdf",
wqNtoKpbuSOocm0aEiWo1,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\Supersymmetric features of the Error and Dawson’s functions - Reyes and Arcos-Olalla.pdf",
4YbUOzyvHymOU6AoiQgsOL,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\The Comprehensive LaTeX Symbol List - Pakin.pdf",
3mi2ec3P5KEcqmEWCmMO8f,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\The Drilling Performance Curve A Yardstick for Judging Drilling Performance - Corsano.pdf",
6sfSqfOwzCOm8IkOeQ2Cak,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\tutorial on hmm and applications.pdf",True
39ZjNPtUScmu6ucyKySUwx,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\UNIVERSIDADE FEDERAL FLUMINENSE ESCOLA DE ENGENHARIA DEPARTAMENTO DE ENGENHARIA DE PRODUÇÃO MESTRADO EM ENGENHARIA DE PRODUÇÃO - Freitas.pdf",
wf4J4jK54OmQi8yaCI4cu,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\Vectors, Pure and Applied - Körner.pdf",
6yHdm5kJHyK46yo2QuIYC6,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\WaveletTutorial.pdf",
yIIXy1d8cgyqmUGYgaQ8b,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\Whitepaper_ Lean-Agile Financial Planning (Dec 2013).pdf",
3PIIazc0zCyCsQioCCYgSF,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\!a {2011_chou_gestaltminimalismbased} A GestaltMinimalism-based decision-making model for evaluating product form design.pdf",
7qBRqDdXkkQkcKS6Wkk8Uw,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\!a {2011_duda_etal_dftbased} DFT-based Estimation of Damped Oscillation Parameters in Low-Frequency Mechanical Spectroscopy.pdf",
3Rf8pNOUEMUCAGY8GK0aQ9,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\!a {2012_cohen_etal_polynomial} A polynomial approximation for arbitrary functions.pdf",
5QplXiSUDKkeoaYeyA48E2,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\!a {2012_larson_visualizing} Visualizing Climate Variability with Time-Dependent Probability Density Functions Detecting It Using Information Theory.pdf",
1QQebfSNcAy4YC8I20wmyO,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\!a {2013_rigaud_etal_parametric} A parametric model and estimation techniques for the inharmonicity and tuning of the piano.pdf",
50AJWexbrqaQ2Yssse4UeU,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\!a {2014_abdelnour_etal_network} Network diffusion accurately models the relationship between structural and functional brain connectivity networks.pdf",
7tA3p3W5b2coCWiYQgGwKg,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\!r {2005_siskos_etal_uta} UTA Methods.pdf",
2zmecEPl20OGK6ykqgYeCU,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\1937 The General Theory of Employment - Keynes.pdf",
6w4HLCGEKIYmugeW48IskQ,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\1959 Method for the Analysis of Multicomponent Exponential Decay Curves - Gardner et al..pdf",
8Alq4VExfGMeg4SGMgIiz,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\1976 Suggestion for a Fast Binary SineCosine Generator - Baker.pdf",
5LMbwfiDQc6WuwWAS0kqoo,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\1982 Assessing a set of additive utility functions for multicriteria decision-making, the UTA method - Jacquet-Lagreze and Siskos.pdf",
1S1wYj314Qci0CCke2MEGC,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\1986 Gentlemanly Capitalism and British Expansion Overseas I. The Old Colonial System, 1688-1850 - Cain and Hopkins.pdf",
63XcSf7Ga4EYiqWuwuQCuB,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\1987 Gentlemanly Capitalism and British Expansion Overseas II New Imperialism, 1850-1945 - Cain and Hopkins.pdf",
2yl3b9DVaMOMumIuMOkmE6,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\1988 Fractals and the analysis of waveforms - Katz.pdf",
1yq4fsHdEQ2SI4KKCQa4CT,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\1990 Finding Structure in Time - Elman.pdf",
1NIomhcpziYqi4oqI6iWyr,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\1992 Estimating and Interpreting the Instantaneous Frequency of a Signal-Part 2 Algorithms and Applications - Boashash.pdf",
5HOW7XBWveUEUAm6KsCm6M,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\1992 Time‐dependent probability distribution functions for orientational motions of segments in polymer chains - Haliloglu et al..pdf",
4T9yB4XPskCSkE8eYu2kaI,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\1994 Signal representation using adaptive normalized Gaussian functions - Qian and Chen.pdf",
2UzWm4NzmwK42g4E2I8y6C,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\1997 Structure and interpretation of computer programs, (second edition) - .pdf",
6Z0JbstcFUIuaEMekC2aql,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\1998 Telecommunications glossary of telecommunication terms - .pdf",
2eWjkY0fQI0uUGoyM8QIsp,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\1999 A New Database on Financial Development and Structure - Levine and Beck.pdf",
45b0jDIBleeYawOea2yEkw,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\1999 Bark and ERB bilinear transforms - Smith and Abel.pdf",
5poEH7MlC82A8K8Y4q48Sp,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\1999 On denoising and best signal representation - Krim et al..pdf",
bAn973Ya5iqigQM6Yui85,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\1999 The missing wave momentum mystery - Rowland and Pask.pdf",
6hJUgajB1Soik2KIKY0sEz,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2001 An Introduction to Kernel-Based Learning Algorithms - Müller et al..pdf",
3SquWfnm6cA6A0os0y6AIf,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2001 Comparative analysis of UTA multicriteria methods q - Beuthe and Scannella.pdf",
1QWJ9HgaVSSYo0wWaAmO4d,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2002 A closed form frequency estimator for a noisy sinusoid.pdf",
3k0xdi6q2IUwOGMeueM2Kv,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2002 Parameter Estimation and Tracking for Time-Varying Sinusoids - Purnhagen.pdf",
2krd02cLWQS6YC0G8SO4MA,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2003 Complex analysis - Stein and Shakarchi.pdf",
2wcIec2OqwaM6gu8gkC0wI,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2003 Trabalho e subjetividade o olhar da psicodinâmica do trabalho - Lancman and Uchida.pdf",
4cjjJp1bsIkyYEkUqGmUA5,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2004 An experimental investigation into the dynamics of a string - Molteno and Tufillaro.pdf",
64S7DhQNXySSq2qG0iwucn,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2004 Effects of Three Years of Piano Instruction on Children’s Academic Achievement, School Performance and Self-Esteem - Costa-Giomi.pdf",
6d3LGbUezuW0MEmaYgCiEZ,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2004 Improve audio representation by using feature structure patterns - Rui Cai et al..pdf",
2VFU4mev2EwC0wiAOgUSuu,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2004 Links between perceptrons, MLPs and SVMs - Collobert and Bengio.pdf",
2nuXY6CBjuWq4Yy0uSImqo,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2005 Advantages and disadvantages of scenario approaches for strategic foresight - Mietzner and Reger.pdf",
74iACLPlkIuMy2mE6sOkK6,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2005 Centrality Measures Based on Current Flow.pdf",
328OfOvt7O2gEkCcYM24ga,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2005 Quantum logic as motivated by quantum computing - Dunn et al..pdf",
3sKr2u3MqkmYaSQ8kq0miz,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2005 Shortest Path Problems with Resource Constraints - Irnich and Desaulniers.pdf",
3rtX42cC6sa0K2oicusi64,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2005 The Wave Equation in 1D and 2D - Lie.pdf",
4DYAcnSJI4UyqMi2ew8ywZ,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2006 open source software user communities - bagozzi et al.pdf",
1R0ZTA5NR2EIQGGmiOW2Gu,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2007 A branch-and-cut algorithm for the capacitated open vehicle routing problem - Letchford et al..pdf",
1LcnKALxlCgKCgAemQ02kn,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2007 Compositional pattern producing networks A novel abstraction of development - Stanley.pdf",
17oF3GzTwMCGogWmMCiG4d,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2007 Show me the data - Rossner et al..pdf",
4ytrV1hhw4qA0gGOikIoie,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2007 Time series prediction with single multiplicative neuron model - Yadav et al..pdf",
V4O0nIk7CKEwU6UgwWk4o,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2008 a review on hilbert-huang transform - method and its applications to geophysical - huang et al.pdf",
3zg005wMIosMEO2qAmaWWi,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2008 Applying aesthetics measurement to product design - Hsiao et al..pdf",
5tBZzMnMekeUU4uEMeU86M,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2008 Isolation and purification of bacterial poly(3-hydroxyalkanoates) - Jacquel et al..pdf",
pCzeD4HLdmwy4Qg6YIsGp,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2008 Neuroevolution from architectures to learning - Floreano et al..pdf",
1Z7DhnihLWYuMwiIYOMAKf,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2008 Performance and Accuracy of LAPACK's Symmetric Tridiagonal Eigensolvers - Demmel et al. (2).pdf",
4VtVQ7o1eoCMSsC6uOAWI8,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2009 50 Years of CORDIC Algorithms, Architectures, and Applications - Meher et al..pdf",
3ytNuLxeso0cEoIk8620yn,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2009 Almost Periodic Oscillations and Waves - Corduneanu.pdf",
4xyv8veGFaYE8UK8uww0wl,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2009 Computing the distance from a point to a helix and solving Kepler's equation - Nievergelt.pdf",
1jKO2evwhiMGsE4iSkEie7,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2009 multi-criteria analysis - a manual - great britain et al.pdf",
5cE5b8e8DuUeeAAuoSgIqU,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2009 Sinewave parameter estimation using the fast Fan-Chirp Transform - Dunn et al @teste.pdf",
3gKFdxjshiGcqMUwcEU4sY,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2010 Nearest approaches to multiple lines in n-dimensional space - Han and Bancroft.pdf",
6Ui3skWnw4IcmA48GMaSsp,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2012 Computational science and engineering - Strang.pdf",
2NQiBSgVdeIQs080UaeQuv,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2012 From “Big Government” to “Big Governance” - Levi-Faur.pdf",
4sNShV1d1SwkssOYMioqqP,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2013 Some Geometric and Combinatorial Properties of Binary Matrices Related to Discrete Tomography.pdf",
5LhKTyez7i2swg4skmo0Kl,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\allocate\2014 Finite element procedures - Bathe.pdf",
3wM7jujEQoK2wism80mMX,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\books\2009KothariResearch Research Methodology Methods and Techniques.pdf",
6sfSqfOwzCOm8IkOeQ2Cak,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\!a {1988_cun_theoretical} A theoretical framework for Back-Propagation.pdf",True
3a2MUFK53ywGQACA8OIGUR,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\!a {1999_agle_etal_who} Who matters to CEOs An investigation of stakeholder attributes and salience corporate performance and CEO values.pdf",
23GN5oiXTO0W44AYuY8YoS,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\!r {2000_feldman} Derivation of the Wave Equation.pdf",
cgd7Y6oaekgO4MQY2AAoC,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\1960WidrowAdaptive Adaptive Switching Circuits.pdf",
1jhFfFSgFWeqekecowycyu,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\1985RumelhartLearning Learning Internal Representations by Error Propagation.pdf",
6sfSqfOwzCOm8IkOeQ2Cak,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\1989WatkinsLearning Learning from Delayed Rewards.pdf",True
w8VbmQ06uy0S0mycQ2EsQ,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\1992BoserTraining A Training Algorithm for Optimal Margin Classifiers.pdf",
6sfSqfOwzCOm8IkOeQ2Cak,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\1994MartucciSymmetric Symmetric Convolution and the Discrete Sine and Cosine Transforms.pdf",True
7lbaS5p7IAqqCUYUoSoW6L,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\1997_Chapter_BasicMatrixAlgebraManipulating.pdf",
7iwuHsx33yWOYESAwMq6c6,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\1998LecunGradient Gradient Based Learning Applied to Document Recognition.pdf",
184crCyD0wmk2icWc0qAi8,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\2001 Microsound - Roads.pdf",
6RkbuFpmnuI0qYa88KCUSl,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\2005SmithViewpoints Viewpoints on the History of Digital Synthesis.pdf",
4teG3hxizS2YEsEIkauOCB,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\2008DonosoFisica A Física Do Violino.pdf",
7xCIuMWOjYsoGsiC602SGR,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\A Case Study of Stakeholder Identiﬁcation Milena M. Parent and Prioritization by Managers - Deephouse.pdf",
6BErkCX7TaO6MwicukoSYO,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\A First Course in Continuum Mechanics - Gonzalez and Stuart.pdf",
3XS9HPxkmQYU4yKwaQSqI,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\A Problem Course in Mathematical Logic - Bilaniuk.pdf",
1bm44D81cC4IO2wqsKwWyP,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\Citation Analysis as a Tool in Journal Evaluation - .pdf",
64b0f9SERUKOUo2U4Q6e0w,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\Estimating and Interpreting The Instantaneous Frequency of a Signal-Part 1 Fundamentals - Boashash.pdf",
20NY0iobkMEIwOAm4mqOUu,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\Q-learning in Two-Player Two-Action Games - Babes et al..pdf",
9eHkgf4JQkGoKGsggikQx,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\Scaling Learning Algorithms towards AI - Bengio and LeCun.pdf",
5Sdwv0MA3Co0eqo4gUqUYK,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\Sound Transformations Based on the SMS High Level Attributes - Serra and Bonada.pdf",
16G0uzK6M804guIAmiA0MO,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\0 New PAPERS\rename manually\{NURB} Curves A Guide for the Uninitiated - Schneider.pdf",
1SkJ403rdikyyM6eWGyiAY,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\!a {2012_huang_etal_singingvoice} Singing-voice separation from monaural recordings using robust principal component analysis.pdf",
6Y3FuNxwjeimUo4MeYEGAP,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\!a {2014_zen_etal_deep} Deep mixture density networks for acoustic modeling in statistical parametric speech synthesis.pdf",
30mQI8lireOIq2sAK2SsKM,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\!a {2017_li_etal_acoustic} Acoustic Modeling for Google Home.pdf",
6HZc8qVZ1CqkeIoeuAC2gw,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\2001 Audibility of the timbral effects of inharmonicity in stringed instrument tones - Järveläinen et al..pdf",
37Jd9R0EuAKyGmkKWgUcCn,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\2004 Structure-acoustic analysis finite element modelling and reduction methods - Davidsson.pdf",
1dyyetioYayCmEsAucsO8K,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\2012 experimental and simulated exploration of structural deﬂections and acoustic - torres et al.pdf",
7MOsVW8J3iccamigea8Gsl,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\A big data approach to acoustic model training corpus selection - Kapralova et al..pdf",
5f2P2klfccksSG0OEMUuOg,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\MODELING A VIBRATING STRING TERMINATED AGAINST A BRIDGE WITH ARBITRARY GEOMETRY - Kartofelev et al..pdf",
6eCA2UpEtiio8KO4I62Myy,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Drums\!a {2012_bilbao_time} Time domain simulation and sound synthesis for the snare drum.pdf",
GZYaaO2k6GM8uuGMUSeWm,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\!a {2012_gorrostietahurtado_vibration} Vibration analysis in the design and construction of an acoustic guitar.pdf",
kPUVga3a3QUUsmUUcoAk0,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\!a {2012_zoran_etal_platform} A platform for manipulation and examination of the acoustic guitar.pdf",
uT0vJxnayyq6A0GYoWGC1,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\!a {2014_shepherd_etal_effects} The effects of wood variability on the free vibration of an acoustic guitar top plate.pdf",
1RDfIE1nGImms64QSGk8kV,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\!a {2016_lee_etal_mathematical} Mathematical Modelling and Acoustical Analysis of Classical Guitars and Their Soundboards.pdf",
bbEddvsX3GC4qqAmmSAGz,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\1995 Designing a guitar family - Caldersmith.pdf",
2Cg2udVuPuOScms2SGaUKE,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\1997 Ergonomic redesign of the electric guitar - Marmaras and Zarboutis.pdf",
1UenbCTWDqSUKWiUIe8Isl,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\2002 Coupled modes of the resonance box of the guitar - Elejabarrieta et al..pdf",
5Klhw3fcTmwMIeG6iEmq65,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\2002 On the Complexity of Classical Guitar Playing Functional Adaptations to Task Constraints - Heijink and Meulenbroek.pdf",
7fhyJEqyAwCCYaEeoyCQqS,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\2003 time-domain simulation of a guitar - derveaux et al.pdf",
64jzRSwdFY2KiKE00wwgsM,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\2005 Fluid–structure coupling in the guitar box numerical and experimental comparative study - Ezcurra et al..pdf",
6SkHfAOYJGoAeCsWGYWOqz,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\2005 Numerical simulation of a guitar - Bécache et al..pdf",
7iXkOrAfEQK2YGqESoGm2r,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\2006HillerCarbon Carbon Fiber Vs Wood As an Acoustic Guitar Soundboard.pdf",
42CHfDaKNOc6oqaUGKQeqe,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\2006HillerComposite Composite Acoustic Guitar Project.pdf",
ejm2DU4AOkWaCwCcQIiU5,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\2008 The reAcoustic eGuitar - Zoran and Maes.pdf",
6UKQXJoHxC8awMO6qcQ68O,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\2010 GUITAR MAKING – THE ACOUSTICIAN’S TALE - Richardson.pdf",
2e4d09K4gcQuuIYiG6Cmmm,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\2012 The three-mass model for the classical guitar revisited - Richardson et al..pdf",
4OxdHTPK24CAeYwkKIYKCD,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\2013RibeiroNumerical Numerical Analysis of Acoustic Guitars Soundboards.pdf",
6HLVYS41nG4Q8W0yOGICSA,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\2014 Modal Analysis of a Brazilian Guitar Body - Paiva.pdf",
27jeJAcAA0gaIE2qqgqYS9,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\2015 Acoustic and mechanic characterization of materials used in manufacturing the soundboard of the spanish guitar influence in the sonority - Universidad del Cauca et al..pdf",
2WWhHgTs5WgiuKm42kioQG,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\An Interdisciplinary Study of the Timbre of the Classical Guitar. - Traube.pdf",
igk0JgbhwkiWGoMWM4UMN,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\Analysis of an Acoustic Guitar - Gualandri.pdf",
6lQWdUFXiMoUm0OQAWOiU5,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\Considering Virtual & Physical Aspects in Acoustic Guitar Design 2 - Zoran and Maes.pdf",
7KF7ET8W9U8WIcWKg4qS0s,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\MATERIALS-INSPIRED INNOVATION   FOR ACOUSTIC GUITAR DESIGN - Pedgley et al..pdf",
PHYdUgApuUuUI2EEGS4c9,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\vibroacoustic numerical analysis of a brazillian guitar resonance box.pdf",
6sfSqfOwzCOm8IkOeQ2Cak,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Guitar\Whats driving acoustic guitar sales.PDF",True
3bgrsgcdWw4M46cK6I8uUI,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Materials\1996 Determination of Young's modulus for spruce, fir and isotropic materials by the resonance flexure method with comparisons to static flexure and other dynamic methods - Haines et al..pdf",
2qIQOv84S4MEIeu8W4KCMF,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Materials\2012 a study into the acoustic and vibrational effects of carbon fiber reinforced - o’donnell et al.pdf",
4cGJXCKUJiaCi4scaAAAwJ,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Musical\!a {2007_serra} State of the art and future directions in musical sound synthesis.pdf",
6nkuNrfqSc24IWm4wikOEY,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Musical\!a {2015_bilbao_etal_numerical} Numerical Modeling of Collisions in Musical Instruments.pdf",
7jA4RCcQiQc0yEq6QYYY0v,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Musical\!a {2015_chatziioannou_etal_energy} Energy conserving schemes for the simulation of musical instrument contact dynamics.pdf",
6R4aUMSyd2SCYwOq6oM0SX,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Musical\!a {2017_pearce_etal_compressionbased} Compression-based Modelling of Musical Similarity Perception.pdf",
3KBQJipnQIQoQOs64A2wGg,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Musical\!a {2018_ishikawa_etal_geometricintegration} Geometric-integration tools for the simulation of musical sounds.pdf",
31x6oQisvYUQQwSUcmQu6X,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Musical\!a {2018_masuyama_etal_modal} Modal Decomposition of Musical Instrument Sound Via Alternating Direction Method of Multipliers.pdf",
v2NMCq5gFqmWe0w60aEQn,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Musical\!a {2019_ackermann_etal_acoustical} The Acoustical Effect of Musicians Movements During Musical Performances.pdf",
3mefR5lpN6wecc2s8scgiM,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Acoustics\Musical\!a {2020_rodger_etal_what} What Makes a Good Musical Instrument A Matter of Processes Ecologies and Specificities.pdf",
